code_complexity_cyclomatic,development_time_months,team_size,programming_language,developer_experience_avg_years,code_review_coverage,testing_coverage_percent,project_type,requirements_volatility,version_control_usage,continuous_integration,documentation_quality,customer_involvement,budget_constraints,defect_density_per_kloc
23.74373575518798,,21.0,JavaScript,9.589391141391145,99.68925259420742,71.7438838838236,Embedded,Low,Expert,None,,Low,,6.4701351784176095
15.407311658081092,10.946949343474618,3.0,C++,13.154767971309253,46.395984006442625,78.32323870520497,Desktop,Medium,Expert,None,Fair,Low,Moderate,7.625464547768151
39.303855269788265,22.35458640009423,21.0,Python,7.300430369494624,5.342406391291677,69.93948692287674,Mobile,Low,Expert,None,Good,High,Moderate,2.7567642814425604
3.6890818430554635,24.459426061518343,20.0,Java,4.643883681610861,76.91389883002545,99.07170009664723,,Low,Advanced,None,Poor,High,None,9.559950344728314
42.091563432763365,6.803032840425475,,Python,7.594979161410501,39.58173309383336,85.92724420437628,Desktop,High,Basic,None,Fair,High,Moderate,7.589645308822407
2.915936105989725,6.7623062941545165,18.0,JavaScript,1.7346491475041281,4.448958101062184,,Embedded,Low,Advanced,None,Fair,Medium,Moderate,6.479610062711162
26.01419533272779,3.871751068475529,28.0,Python,8.061903511274167,8.012801865752328,55.089437135900376,Web App,Low,Advanced,Advanced,Excellent,Low,,6.164672526178511
21.297240971910192,19.09735547150737,18.0,C#,3.89501090775416,45.36642497110584,89.640478477897,Mobile,Medium,Advanced,Basic,Excellent,Low,None,9.121683178776392
30.541153151722895,27.093523292574602,4.0,Python,2.629645619886449,13.478010310988331,61.05002424727493,Enterprise,Medium,Advanced,Advanced,Good,Medium,Moderate,7.078112229214199
21.209752068015472,27.531976697942273,27.0,Java,8.847256868487612,61.33453985850066,52.920303747319416,Desktop,Medium,Basic,Advanced,Poor,Low,Severe,9.707392543149542
40.194979117431686,27.008287849527672,12.0,C++,5.468322249637909,97.95133663116076,61.48611614347694,Web App,Medium,Expert,Basic,Good,High,None,1.9471515097347412
46.863083965557806,22.89227840578896,19.0,Java,,76.42812697512686,55.387957464743906,Mobile,High,Advanced,Advanced,Good,Low,Moderate,2.6022092949881928
37.45232256830662,3.025742894502507,14.0,,6.909494869078554,85.87964517227434,60.509417616738084,Desktop,High,,Basic,Poor,Medium,Severe,8.117127593918989
3.7149250913821623,24.852256975222833,6.0,C#,9.224416033803625,50.61098909260596,89.17181129100052,Web App,Low,Advanced,Advanced,Fair,Medium,,1.0073249333870165
17.899609650457695,33.04342740940751,17.0,,13.9272254335906,44.97103235796157,78.1123069002703,Mobile,Low,Advanced,Advanced,Good,High,None,9.797746805317365
38.14360805608521,6.318322914689864,24.0,Python,9.981741869310415,34.03215395529209,72.56189296127154,Web App,Low,Advanced,Basic,Good,Low,None,3.9320414052384502
48.41604680125615,28.93974256160238,3.0,JavaScript,7.914132638474833,8.379913740964062,95.47549371481796,Web App,High,Advanced,Basic,Excellent,High,Moderate,2.9548225165717787
30.100504804899625,12.707518106874625,5.0,,8.827351371871076,55.48691522517686,89.84899322769589,Mobile,High,Expert,None,Fair,,Severe,1.3274117811460884
32.96082216213843,6.810534465728265,8.0,Python,9.452671381567754,82.79426572841373,98.95770498126754,Web App,Low,Basic,None,Fair,Medium,None,2.8521557801821205
14.456617302160994,26.564536017691665,18.0,C#,10.94792026115449,27.822768320747937,64.31229852906475,Web App,High,Expert,Advanced,Excellent,High,Severe,4.088735768670744
16.508758266340273,33.39130571299695,22.0,Python,7.9020134893102085,10.283750446342477,81.17746512723522,Embedded,High,Basic,None,Poor,Medium,None,0.13905687426280794
38.25895505382016,35.363669562567864,11.0,C++,10.809625628323316,59.67534497840853,99.44306056866978,Embedded,Medium,Advanced,Basic,Good,Medium,None,6.534120896892734
14.069657602193207,3.6607109951026997,22.0,C++,11.285526699500842,3.8344852782522865,50.03506215110525,Web App,Low,Advanced,Advanced,Fair,Low,None,9.295911847525659
35.6796292268483,25.326690654512994,16.0,Python,5.857729290733667,59.19829116315889,51.756597405037326,Mobile,Medium,Basic,Advanced,Fair,High,None,5.81879065543166
15.974044821868052,26.19300505989644,5.0,,7.479343977412055,30.801421988733523,,Mobile,Low,Basic,None,Good,Low,Moderate,0.48942205635777936
45.603085376421674,16.12996005191411,22.0,C#,13.720020860217796,86.30801114147879,69.27006124433348,Mobile,Low,Advanced,None,Fair,Low,Moderate,3.8777659991156845
35.78836433690742,,7.0,C++,7.904047202987773,47.25947411513416,83.14388349436766,Enterprise,Low,Advanced,Basic,Fair,Medium,Moderate,8.219282489293779
5.37924708948487,10.09387404914047,9.0,Java,8.51238122925694,57.84280090321071,97.53499640173624,Mobile,Low,Advanced,Basic,Poor,High,Severe,1.8736768116988132
14.59052384817814,25.434326146913076,18.0,Java,12.764252209034536,39.746923035819236,58.66053847538791,Mobile,Medium,Expert,None,Poor,Low,Moderate,6.337689626210239
1.0886154907288625,13.623033513658399,8.0,JavaScript,5.0639869863546,99.0897605766883,95.2966988083001,Desktop,Medium,Expert,Advanced,Poor,Medium,Severe,4.340543006063165
19.306011748734697,29.87412218039657,14.0,Java,9.49236056228862,,65.38973121202628,Enterprise,High,Basic,Basic,Fair,High,Severe,1.6987998254175292
41.13114003844994,9.337231460245562,25.0,C#,3.7763204257034397,60.80026820486022,63.94815398554719,Enterprise,High,Expert,Basic,Fair,Low,Severe,4.106218876571291
,8.811267268018264,20.0,C++,9.941306661741324,45.8306131921263,83.29772399052064,Mobile,Medium,Advanced,Basic,Poor,Medium,None,3.3296206011620613
32.31971761500779,32.81267510536689,13.0,C++,1.692546152578864,,84.28161530869008,Mobile,High,Basic,Basic,Good,Low,Moderate,8.851913752302073
,13.325016908765399,16.0,JavaScript,5.168209830253895,,69.5896452106499,Embedded,Low,Expert,None,Fair,High,Severe,0.7882927441008369
16.806298030112153,27.11612338596441,4.0,JavaScript,2.5041895093550126,33.29596861026056,89.73738853923334,Enterprise,,Expert,Advanced,Poor,Medium,Moderate,3.4405782522018153
13.57788380065238,7.033459161347872,6.0,JavaScript,1.6370127837769461,90.87388478307288,66.5234364055507,Desktop,Low,Basic,Basic,,Medium,Moderate,
15.10186185128725,20.628653407982313,26.0,Java,13.953717787748129,7.134398143884324,94.55534949482222,Embedded,Low,Advanced,None,Fair,Medium,,3.517373021994033
35.06657389030291,6.189455604893429,7.0,Java,1.3780734954222595,0.8988951376557197,84.33272150246643,Enterprise,Medium,Advanced,Basic,Poor,Low,Moderate,4.698677583971557
22.396542132189147,23.599619019857993,21.0,C#,11.111682784762753,79.85168261793312,72.58608129635634,Web App,Medium,Advanced,Advanced,Good,High,,3.5847559386829677
10.188856529804685,10.990374551638592,9.0,C#,3.4770751635457184,84.47053526895515,54.60069853803923,Embedded,High,Basic,Basic,Poor,Medium,,0.5853290235022294
44.773998008474585,30.24153813398178,15.0,Java,,76.46717864795572,72.32245312328024,Enterprise,,Basic,None,Fair,High,Severe,3.1572374484056063
1.8682629708548215,7.329254277102801,22.0,JavaScript,6.283346134066222,47.29226844044627,56.23572344631027,Embedded,High,Expert,Advanced,,High,Moderate,9.040084060999694
17.642963881475612,5.773299682487638,27.0,C++,11.321612066466262,52.06795819566774,77.1476096736414,Embedded,Medium,,Basic,Excellent,Low,Moderate,4.347496293840304
48.624341710555306,27.00838686200451,23.0,Java,12.622910292326614,26.19548644330415,74.72026159333974,Embedded,Low,Expert,Basic,Excellent,High,Severe,4.385833559666056
37.22833130988773,6.804915752582257,29.0,C++,5.9551514833682555,41.7755104213129,74.6475639121644,Mobile,Low,Basic,Basic,Excellent,Low,Moderate,9.651279585981225
1.012802182764375,25.111452335759584,16.0,Java,9.315441641266865,58.55952197121,78.32119727999287,Web App,High,Advanced,Advanced,Excellent,Low,Severe,9.998667127485541
4.988083961162189,24.44628185631991,10.0,C++,5.621500384541445,60.14084207541115,70.7458141462734,Enterprise,Low,Advanced,Advanced,Excellent,Medium,Severe,9.320323960156022
44.54531785094852,29.02264669478505,29.0,Java,12.686831866316307,68.84338142834821,,Desktop,High,Expert,Advanced,Poor,Medium,Moderate,6.035961737645911
44.98137176217012,35.99841345856779,10.0,JavaScript,7.531251956874056,,99.46015556728172,Enterprise,Low,Advanced,Advanced,Good,High,,6.663338425011198
27.768575031772503,8.738912691668961,7.0,C++,12.773991467306567,22.56874833147474,93.63835017106437,Enterprise,,Expert,Basic,Excellent,Medium,Moderate,7.527605708161431
16.21360352508287,14.63371953188191,16.0,C#,1.136092125093973,,51.8684772407176,Mobile,,Expert,Basic,Excellent,High,Severe,0.2861956986796848
3.140629608065993,11.153857280689866,27.0,Java,1.7217527161341333,37.35630210725856,50.76745537693793,Web App,Low,Expert,Advanced,Poor,Low,Severe,6.676175954052582
24.48800046324176,14.956581227985826,18.0,,1.5046363551548245,14.829561793171697,72.9412116265139,Embedded,Low,Basic,Advanced,Fair,Medium,Severe,7.26688440675223
3.5373267305442675,3.327714791150547,17.0,Java,11.066318183403787,44.354947471363374,62.97625185597565,Mobile,,Expert,Basic,Good,Medium,Severe,5.57516904379956
12.539006844385066,19.081114774744922,23.0,C++,,36.34913429430194,80.46001872612257,Embedded,High,Expert,None,Fair,High,None,8.757804810244018
16.30262919599941,27.444621463432835,25.0,C++,7.494753409935339,68.80881606724407,67.2293865867135,Enterprise,High,Expert,Basic,Fair,High,Moderate,7.795681574105186
5.720982454204027,4.308642547088573,28.0,JavaScript,6.458280329477544,61.98216486524407,90.80077129679152,Web App,Low,Basic,Advanced,Good,High,,8.908364733140376
24.026921725194804,14.681509135233464,17.0,Python,1.735922384624564,49.87976121966734,64.77212299382393,Mobile,High,,Basic,Fair,Low,Moderate,
1.6877355502940858,15.371188161979404,22.0,C#,12.800132827768412,30.072644909611846,91.00202740577356,Web App,Low,Basic,,Fair,Medium,None,4.899880641771462
40.156722012415,7.149497021967609,13.0,C++,2.4815618661083043,20.28945491821579,74.81008475499394,Embedded,High,Advanced,None,Excellent,High,None,5.8497210540559745
2.3526538845424527,18.623514987754668,24.0,JavaScript,9.633649482498218,43.833123357356186,99.67963570242097,,Low,Expert,Basic,,High,Severe,1.9429330516193888
38.30160953901817,22.213802199697188,25.0,Java,12.033328286522766,14.66932460842446,76.61387800715802,Web App,Medium,Basic,Advanced,Excellent,Low,Severe,7.194732788299743
46.62489414965299,15.14635894973296,22.0,Python,13.139824181862917,27.097188962095263,63.31720363981938,Web App,Low,Basic,Advanced,Poor,Medium,None,4.7461286866584675
44.40892427944343,5.797893935329112,23.0,Java,11.314208779196155,22.791055132842718,66.09563391310665,Embedded,Medium,Basic,Advanced,Poor,High,Severe,6.182491751230149
5.260855343320253,23.163384986444562,22.0,Python,4.333708407627227,81.90411856394869,59.037780183453286,Web App,Medium,Advanced,None,Poor,Medium,Severe,6.629200526527015
42.59056666966754,21.100067722980913,4.0,JavaScript,1.8460696684437181,29.2903412813757,64.89885563287883,Enterprise,High,Basic,None,Excellent,Low,Moderate,2.6343570865517534
46.180093086233875,,21.0,JavaScript,2.709688683606166,11.917153648500388,56.37498811483036,Desktop,High,Basic,None,Fair,Low,Moderate,9.252983564396162
21.29903906499334,21.400506783968392,14.0,Python,10.383520933859609,88.33358224147534,69.26535920150772,Enterprise,High,Basic,Advanced,Excellent,,Severe,1.7146711277553786
30.606334327322635,9.93620961057842,3.0,C++,5.464631690125344,6.539366199104513,68.50373315107389,Mobile,Low,Expert,Advanced,Fair,Low,None,8.024085536529608
,12.81484689517514,11.0,C#,14.177220326821166,61.22453975938467,60.796782578006756,Embedded,Low,Basic,,Poor,,Moderate,9.762464919496669
17.854902766679597,14.44509051147395,4.0,C++,4.299950583917586,0.03884661090698405,58.69382255043243,Enterprise,Low,Expert,Basic,Excellent,High,None,0.3859761985359341
45.15648099083618,15.283540704928939,10.0,JavaScript,10.824185435683816,47.531314457495135,91.0573066734078,Enterprise,Low,Expert,Advanced,Excellent,Low,Severe,2.526800331142805
3.9115399743160237,12.755936709771268,14.0,C#,13.268426268774904,14.613661039011205,62.26172514256559,Desktop,Medium,Advanced,Basic,Poor,High,Moderate,8.219832516371913
30.11333585641781,,19.0,C#,12.158902163334586,80.65471737857435,60.1410446946191,Web App,High,Advanced,Advanced,,High,Moderate,1.1330095842951498
15.91587675606862,33.14184358526748,27.0,Java,13.46560404207546,91.1103878645113,71.42608830541012,Web App,Medium,Advanced,Advanced,Fair,High,Severe,1.4193935968281335
19.716266825398172,20.60521167991279,5.0,C#,4.218869530726824,46.02366930275694,75.72819368249145,Mobile,Low,Basic,None,Excellent,High,None,3.492826821952553
6.783217848755595,33.53907506671894,19.0,Java,2.524772228111093,84.06427651977208,75.4823904643824,Embedded,Medium,Advanced,None,Fair,High,Moderate,0.16224062755923496
22.234139131317228,25.162884188921613,10.0,JavaScript,13.818514726224594,42.32937254835893,57.19978993183213,Enterprise,Low,,None,Excellent,Medium,Moderate,2.895391870767788
31.013464965337565,27.140948686661332,19.0,C#,11.645332986882918,70.11248056394093,56.83184639288502,Desktop,Low,Basic,,Good,Low,Severe,9.337233629343483
12.155114252523518,16.265096267988756,,C++,4.695696965703113,99.54554345217099,,Mobile,Medium,Expert,None,Good,Medium,None,7.013614137070136
2.716191657870964,9.706098145322313,22.0,C#,14.55507317507724,,59.32022168562774,Web App,High,,Advanced,Excellent,Low,None,8.187711205624174
30.1647639931336,9.40850228271054,16.0,C#,9.47652319836701,22.462179598293286,88.61071937022894,Enterprise,Medium,Expert,Basic,Good,Medium,Moderate,2.7336279030807367
42.60394564490754,24.73053984716576,3.0,JavaScript,14.677728400741342,48.33436463191487,71.26439545506393,Embedded,Low,Advanced,None,Fair,,Moderate,6.026517403837256
17.78977470233848,4.5028507235689235,16.0,JavaScript,3.789421074034968,26.951031435364637,92.29137848909141,Web App,High,,Advanced,Fair,Medium,Severe,7.966278503203313
21.11575120517734,6.377767026468429,26.0,C++,11.25469940128781,40.17060182544171,60.51609641652925,Mobile,Low,Basic,None,Fair,High,Moderate,6.5831272432655945
47.12814890540606,4.745618502083143,13.0,JavaScript,8.143692533703947,32.084918068051785,,Mobile,Medium,Advanced,None,Poor,Medium,Moderate,6.000849626259312
24.67911955794775,6.396601758842355,18.0,C#,6.069905851586915,36.39656099442501,77.55817175835787,Web App,High,Expert,Basic,Fair,Low,Severe,9.260991876993259
34.87380961548048,15.744808425319178,12.0,JavaScript,9.79068059420497,12.310910463491476,68.53708975478759,Mobile,Medium,Advanced,None,Excellent,Medium,None,2.832639826318097
34.91183218682219,24.800627902700736,9.0,,2.8454829728015305,29.73345345110627,89.71031081184165,Web App,High,Advanced,Basic,Excellent,Medium,Severe,1.6326443978944836
45.11679919101321,25.50673080414126,6.0,JavaScript,2.4935301802454495,56.182461853941554,62.8166132342144,Mobile,Medium,Expert,None,Good,Medium,Moderate,3.368428323464874
10.471739947886125,18.89447770734632,6.0,C#,7.43089053996493,,87.94689577771449,Enterprise,Medium,Basic,Basic,Excellent,High,Severe,3.3698100286112616
7.668130225908061,9.283971419736966,15.0,,10.490707175495809,19.03733481240778,76.95699099226327,Enterprise,High,Advanced,Advanced,Poor,Medium,None,4.759459605355932
47.54227847273888,34.91740749304783,22.0,Java,1.3200620340812637,16.119066856280096,56.40021120139077,Enterprise,Medium,Basic,Basic,Fair,High,None,7.936794243003096
29.54992371954341,5.443352314008124,16.0,,8.424187990185477,81.50701350089093,51.08067062565605,Embedded,High,Expert,Advanced,Excellent,High,Moderate,0.6797913645673215
,10.235698876784381,11.0,JavaScript,11.884734280809313,58.72835489574364,50.95089711097219,Desktop,High,Basic,Advanced,Excellent,Low,Severe,9.779302523612083
30.013915081030348,31.890422145503237,19.0,Python,,,57.32995647670718,Mobile,Medium,Basic,None,Excellent,Low,Severe,8.805591377440155
9.076363739600982,16.087237697742488,18.0,C#,12.651585847601432,32.95843750192581,83.37560433604065,Web App,High,Advanced,Advanced,Fair,High,Severe,2.029530584388926
24.01161770729778,27.509148978122216,9.0,C#,3.2656755291105384,32.61569940948203,53.75341586546667,Mobile,Medium,Expert,Basic,Fair,High,Severe,5.919346044084178
9.999517808368468,8.196131674461732,23.0,JavaScript,14.074298462137925,15.41261912544537,96.99101387528938,Mobile,High,Basic,Advanced,Fair,,Moderate,7.774192487518364
47.51007534573604,4.26271960631059,26.0,C#,4.706638881690805,34.81858277584882,53.08060007123469,Desktop,High,,Basic,Poor,Medium,Moderate,5.91261839851107
39.61536566113705,19.28604098417121,11.0,Java,2.065408774674382,96.72330197831744,84.31058029462064,Desktop,Medium,Basic,None,Fair,Low,Severe,8.84965664035605
26.968528718378746,17.434358589696398,6.0,JavaScript,7.065665222551784,90.10421047795778,92.51266507597285,Desktop,Low,Basic,Basic,Excellent,Low,None,7.744348903013966
41.82720343624094,,6.0,Java,4.727178749247199,69.58135259387657,51.61947495674592,Desktop,Medium,Expert,Advanced,Poor,Low,None,7.6775196254689115
27.538332952370855,22.18689143501149,14.0,,9.298985331842344,21.59992447128909,87.81140853855138,Web App,,Expert,None,Excellent,High,None,0.20630085725327202
34.57755448821998,33.15120350035288,26.0,Python,2.3340880074431514,96.92850346542247,79.34888845401035,Enterprise,Low,Expert,Advanced,Good,Medium,Severe,4.713848542262795
46.20169481478398,31.177808288945524,23.0,,4.340556172895395,80.80835866946863,93.84874215146418,Mobile,Low,Expert,None,Excellent,Low,None,2.059305592975249
34.55823759866034,7.171884977273669,29.0,Python,14.955352741111268,58.630546934168116,76.94216183695178,Enterprise,Low,Basic,Advanced,Fair,Medium,Moderate,9.666770355675204
18.78201886615579,21.042414704397075,20.0,C++,2.5352084804612245,80.48624010389297,61.78472868232097,Embedded,Low,Basic,Advanced,Good,Low,,6.012572870251516
2.9187812211406654,21.20237853656501,28.0,,5.5393787195864235,17.804736613930505,62.527235128176116,,Low,Basic,None,Poor,High,Severe,3.0126364598557176
49.181451878604044,9.309366909847952,4.0,Python,9.622262620989321,0.2387971783906373,76.59446184881699,Enterprise,High,Basic,Basic,Excellent,Medium,None,1.0657677368759038
44.75545754356673,7.78414530413353,24.0,Python,14.360930195228876,64.58421940776677,71.28422297093222,Embedded,Medium,Advanced,Basic,Fair,Low,Severe,0.5029533249493048
28.233500477353665,25.268372850450334,9.0,Python,2.670771094953712,30.26238623012305,82.36828550630872,Desktop,Low,Advanced,Advanced,Fair,Low,Moderate,
48.011932777757444,29.733093730844196,26.0,Java,7.702352145414873,17.456025863742177,78.77263150092944,Embedded,Low,Basic,None,Poor,High,Severe,5.49849494768468
13.546045694504475,20.95144401741137,11.0,C++,11.308611380987509,89.06806099432124,87.79053958012966,Web App,Medium,Basic,None,Good,Medium,Moderate,4.811801130380578
11.202117086076832,10.471836931147106,22.0,JavaScript,10.966208975867328,88.2957027509074,73.77138026301206,Desktop,Low,Basic,Advanced,Fair,High,Moderate,7.21480748012449
23.259071990408007,18.242743123469285,3.0,Python,9.938010853893207,26.922329151300637,75.51579582159096,Enterprise,High,,None,Poor,Low,Severe,4.859037354319576
36.143883664983804,15.704196277833232,25.0,JavaScript,14.724337492004393,86.12628027738248,59.87742032894002,Desktop,Low,Advanced,Advanced,Poor,Medium,None,7.493228515960774
11.923010780815135,,28.0,Python,7.387102274699904,72.71921550082682,65.55481234843393,Enterprise,Medium,Basic,Basic,Excellent,Low,Moderate,3.0868513165250424
45.28984518420374,13.457774073725984,25.0,Java,14.002134307945813,,63.059129795771625,Mobile,High,Advanced,None,Poor,Low,Moderate,3.0879613091681413
14.979901624518224,34.59345211063075,10.0,JavaScript,2.233788852751845,82.46583978065527,54.00552830427131,Desktop,High,Advanced,Advanced,Poor,Low,None,2.044260084993944
26.041461286382365,15.702961956367526,5.0,Java,1.1180086785445176,37.12145705534328,64.6953005802275,Mobile,Medium,Expert,Advanced,Good,Medium,None,2.5996912104605427
4.196985257073681,,5.0,Java,7.797704862532363,65.35957668701677,76.02646900726525,Embedded,High,Advanced,Advanced,Poor,Medium,Severe,1.2828396360709071
17.501803858058903,5.005289170235035,7.0,Java,10.519431114369162,49.76895407394279,99.23755534495977,Web App,Medium,Basic,Advanced,,Medium,,1.1364968528932002
47.95458948836852,32.841629350748775,27.0,,14.470419990258812,0.16950367822202717,85.75859993454053,Web App,,Expert,Basic,Fair,Medium,Moderate,4.345543167896464
